atlas_protein_key,atlas_object_key,source_lane,target_id,protein_name,object_id,materialization_status,materialization_mode,source_coordinate_path,source_coordinate_format,source_coordinate_present,source_sha256,source_bytes,materialized_protein_folder,materialized_object_folder,materialized_coordinate_folder,materialized_coordinate_path,materialized_coordinate_present,materialized_sha256,materialized_bytes,sha256_match,symlink_target,object_manifest,object_readme,protein_manifest,blockers,next_action,claim_boundary
H2339_Factor_XIa_antibody_complex_7508,current_chain_D,current_object_library,H2339,Factor XIa antibody complex 7508,chain_D,coordinate_materialized,symlink,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_D/models/H2339_chain_D.pdb,pdb,true,ece3c935c53c5181ebbe2ae25268e8e879eb7083b6e0b1b6ecfdf2d544007cc8,149132,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/current_chain_D,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/current_chain_D/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/current_chain_D/coordinates/H2339_chain_D.pdb,true,ece3c935c53c5181ebbe2ae25268e8e879eb7083b6e0b1b6ecfdf2d544007cc8,149132,true,../../../../targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_D/models/H2339_chain_D.pdb,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/current_chain_D/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/current_chain_D/README.md,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2339_Factor_XIa_antibody_complex_7508,massivefold_model1_candidate,massivefold_freeze_candidate,H2339,Factor XIa antibody complex 7508,model1_candidate,coordinate_materialized,symlink,casp17/massivefold_representative_viewers/h2339/selection_111_afm_basic_v1_model_135/model.cif,cif,true,7cbfae1977300fc6adc3e35a8e0dea336607c71ab6bb8d967b880a5f9bbd9df7,657639,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/massivefold_model1_candidate,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/massivefold_model1_candidate/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/massivefold_model1_candidate/coordinates/model.cif,true,7cbfae1977300fc6adc3e35a8e0dea336607c71ab6bb8d967b880a5f9bbd9df7,657639,true,../../../../massivefold_representative_viewers/h2339/selection_111_afm_basic_v1_model_135/model.cif,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/massivefold_model1_candidate/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/massivefold_model1_candidate/README.md,casp17/3d_molecular_object_coordinate_materialized_library/H2339_Factor_XIa_antibody_complex_7508/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
R2341_RRE_core,massivefold_model1_candidate,massivefold_freeze_candidate,R2341,RRE core,model1_candidate,coordinate_materialized,symlink,casp17/massivefold_representative_viewers/r2341/selection_031_basic_model_2/model.cif,cif,true,5f82877281cf377e7a4e78b11c84aca52bf30324cb577dbeb8d766e577cffb7f,319897,casp17/3d_molecular_object_coordinate_materialized_library/R2341_RRE_core,casp17/3d_molecular_object_coordinate_materialized_library/R2341_RRE_core/massivefold_model1_candidate,casp17/3d_molecular_object_coordinate_materialized_library/R2341_RRE_core/massivefold_model1_candidate/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/R2341_RRE_core/massivefold_model1_candidate/coordinates/model.cif,true,5f82877281cf377e7a4e78b11c84aca52bf30324cb577dbeb8d766e577cffb7f,319897,true,../../../../massivefold_representative_viewers/r2341/selection_031_basic_model_2/model.cif,casp17/3d_molecular_object_coordinate_materialized_library/R2341_RRE_core/massivefold_model1_candidate/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/R2341_RRE_core/massivefold_model1_candidate/README.md,casp17/3d_molecular_object_coordinate_materialized_library/R2341_RRE_core/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
R2345_R10C03,massivefold_model1_candidate,massivefold_freeze_candidate,R2345,R10C03,model1_candidate,coordinate_materialized,symlink,casp17/massivefold_representative_viewers/r2345/selection_013_woUnpaired_model_4/model.cif,cif,true,0fbc11b121154f8d714f3d436c0a0e57ca1b478fdf409a18cca120840a8858bb,111063,casp17/3d_molecular_object_coordinate_materialized_library/R2345_R10C03,casp17/3d_molecular_object_coordinate_materialized_library/R2345_R10C03/massivefold_model1_candidate,casp17/3d_molecular_object_coordinate_materialized_library/R2345_R10C03/massivefold_model1_candidate/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/R2345_R10C03/massivefold_model1_candidate/coordinates/model.cif,true,0fbc11b121154f8d714f3d436c0a0e57ca1b478fdf409a18cca120840a8858bb,111063,true,../../../../massivefold_representative_viewers/r2345/selection_013_woUnpaired_model_4/model.cif,casp17/3d_molecular_object_coordinate_materialized_library/R2345_R10C03/massivefold_model1_candidate/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/R2345_R10C03/massivefold_model1_candidate/README.md,casp17/3d_molecular_object_coordinate_materialized_library/R2345_R10C03/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA,massivefold_model1_candidate,massivefold_freeze_candidate,R2350,Tetrahymena Ribozyme C7.2 mutant RNA,model1_candidate,coordinate_materialized,symlink,casp17/massivefold_representative_viewers/r2350/selection_020_woPaired_model_20/model.cif,cif,true,4b63ccc2b60c0793b299f38f2fb1bf4c894bfeacccf96d7d0f265e3232a95168,661942,casp17/3d_molecular_object_coordinate_materialized_library/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA,casp17/3d_molecular_object_coordinate_materialized_library/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/massivefold_model1_candidate,casp17/3d_molecular_object_coordinate_materialized_library/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/massivefold_model1_candidate/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/massivefold_model1_candidate/coordinates/model.cif,true,4b63ccc2b60c0793b299f38f2fb1bf4c894bfeacccf96d7d0f265e3232a95168,661942,true,../../../../massivefold_representative_viewers/r2350/selection_020_woPaired_model_20/model.cif,casp17/3d_molecular_object_coordinate_materialized_library/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/massivefold_model1_candidate/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/massivefold_model1_candidate/README.md,casp17/3d_molecular_object_coordinate_materialized_library/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA,massivefold_model1_candidate,massivefold_freeze_candidate,R2353,Tetrahymena Ribozyme Vc2 mutant RNA,model1_candidate,coordinate_materialized,symlink,casp17/massivefold_representative_viewers/r2353/selection_021_woPaired_model_7/model.cif,cif,true,3c37790d5f5d88823e04280a3fdd2ebde6671cc37554275803071ef600124418,670369,casp17/3d_molecular_object_coordinate_materialized_library/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA,casp17/3d_molecular_object_coordinate_materialized_library/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA/massivefold_model1_candidate,casp17/3d_molecular_object_coordinate_materialized_library/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA/massivefold_model1_candidate/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA/massivefold_model1_candidate/coordinates/model.cif,true,3c37790d5f5d88823e04280a3fdd2ebde6671cc37554275803071ef600124418,670369,true,../../../../massivefold_representative_viewers/r2353/selection_021_woPaired_model_7/model.cif,casp17/3d_molecular_object_coordinate_materialized_library/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA/massivefold_model1_candidate/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA/massivefold_model1_candidate/README.md,casp17/3d_molecular_object_coordinate_materialized_library/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
T1331_5AT,current_chain_A,current_object_library,T1331,5AT,chain_A,coordinate_materialized,symlink,casp17/targets_current/T1331_5AT/objects/chain_A/models/T1331_chain_A.pdb,pdb,true,94ade7b949870d64e0fb46895f05d2fa3b6882c316af23d3242696efc2231631,185077,casp17/3d_molecular_object_coordinate_materialized_library/T1331_5AT,casp17/3d_molecular_object_coordinate_materialized_library/T1331_5AT/current_chain_A,casp17/3d_molecular_object_coordinate_materialized_library/T1331_5AT/current_chain_A/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/T1331_5AT/current_chain_A/coordinates/T1331_chain_A.pdb,true,94ade7b949870d64e0fb46895f05d2fa3b6882c316af23d3242696efc2231631,185077,true,../../../../targets_current/T1331_5AT/objects/chain_A/models/T1331_chain_A.pdb,casp17/3d_molecular_object_coordinate_materialized_library/T1331_5AT/current_chain_A/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/T1331_5AT/current_chain_A/README.md,casp17/3d_molecular_object_coordinate_materialized_library/T1331_5AT/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
T1342_Spike_glycoprotein_ectodomain,current_chain_A,current_object_library,T1342,Spike glycoprotein ectodomain,chain_A,coordinate_materialized,symlink,casp17/targets_current/T1342_Spike_glycoprotein_ectodomain/objects/chain_A/models/T1342_chain_A.pdb,pdb,true,a9c748cc2ce030d7b9803a07d9dd9dc0809f7a79f5cf22b0b33d8adedc34221f,884227,casp17/3d_molecular_object_coordinate_materialized_library/T1342_Spike_glycoprotein_ectodomain,casp17/3d_molecular_object_coordinate_materialized_library/T1342_Spike_glycoprotein_ectodomain/current_chain_A,casp17/3d_molecular_object_coordinate_materialized_library/T1342_Spike_glycoprotein_ectodomain/current_chain_A/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/T1342_Spike_glycoprotein_ectodomain/current_chain_A/coordinates/T1342_chain_A.pdb,true,a9c748cc2ce030d7b9803a07d9dd9dc0809f7a79f5cf22b0b33d8adedc34221f,884227,true,../../../../targets_current/T1342_Spike_glycoprotein_ectodomain/objects/chain_A/models/T1342_chain_A.pdb,casp17/3d_molecular_object_coordinate_materialized_library/T1342_Spike_glycoprotein_ectodomain/current_chain_A/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/T1342_Spike_glycoprotein_ectodomain/current_chain_A/README.md,casp17/3d_molecular_object_coordinate_materialized_library/T1342_Spike_glycoprotein_ectodomain/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
T2313_P66,current_chain_A,current_object_library,T2313,P66,chain_A,coordinate_materialized,symlink,casp17/targets_current/T2313_P66/objects/chain_A/models/T2313_chain_A.pdb,pdb,true,23c29f87e8270a0004e5fee71dd9bb122e4de950d53dc26cf68dd53b58f5a14a,380444,casp17/3d_molecular_object_coordinate_materialized_library/T2313_P66,casp17/3d_molecular_object_coordinate_materialized_library/T2313_P66/current_chain_A,casp17/3d_molecular_object_coordinate_materialized_library/T2313_P66/current_chain_A/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/T2313_P66/current_chain_A/coordinates/T2313_chain_A.pdb,true,23c29f87e8270a0004e5fee71dd9bb122e4de950d53dc26cf68dd53b58f5a14a,380444,true,../../../../targets_current/T2313_P66/objects/chain_A/models/T2313_chain_A.pdb,casp17/3d_molecular_object_coordinate_materialized_library/T2313_P66/current_chain_A/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/T2313_P66/current_chain_A/README.md,casp17/3d_molecular_object_coordinate_materialized_library/T2313_P66/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
T2313_P66,massivefold_model1_candidate,massivefold_freeze_candidate,T2313,P66,model1_candidate,coordinate_materialized,symlink,casp17/massivefold_representative_viewers/t2313/selection_085_afm_woTemplates_v3_model_5/model.cif,cif,true,7752ae238fab3006094bbb0317713e33021f0d8d383bb52667bff755f8072073,1170531,casp17/3d_molecular_object_coordinate_materialized_library/T2313_P66,casp17/3d_molecular_object_coordinate_materialized_library/T2313_P66/massivefold_model1_candidate,casp17/3d_molecular_object_coordinate_materialized_library/T2313_P66/massivefold_model1_candidate/coordinates,casp17/3d_molecular_object_coordinate_materialized_library/T2313_P66/massivefold_model1_candidate/coordinates/model.cif,true,7752ae238fab3006094bbb0317713e33021f0d8d383bb52667bff755f8072073,1170531,true,../../../../massivefold_representative_viewers/t2313/selection_085_afm_woTemplates_v3_model_5/model.cif,casp17/3d_molecular_object_coordinate_materialized_library/T2313_P66/massivefold_model1_candidate/coordinate_manifest.json,casp17/3d_molecular_object_coordinate_materialized_library/T2313_P66/massivefold_model1_candidate/README.md,casp17/3d_molecular_object_coordinate_materialized_library/T2313_P66/protein_coordinate_manifest.json,,Use this per-object materialized coordinate for local 3D review.,"CASP17 3D molecular object coordinate materialized library only. It materializes each source coordinate model from the dry-run plan into a protein-name/object folder with sha256 verification. The default symlink mode avoids duplicating raw coordinate bytes. It does not alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
