atlas_protein_key,atlas_object_key,source_lane,target_id,target_group,protein_name,object_id,object_role,atlas_status,atlas_protein_folder,atlas_object_folder,atlas_protein_readme,atlas_protein_manifest,atlas_object_readme,atlas_object_manifest,source_protein_folder,source_object_folder,source_protein_readme,source_protein_manifest,source_object_readme,source_object_manifest,model_path,model_sha256,viewer_html,projection_svg,top5_manifest_csv,top5_manifest_sha256,escrow_md,native_status,competitive_proof_eligible,author_serialized,blockers,source_policy,submission_policy,claim_boundary
H2338_Factor_XIa_antibody_complex_9933,current_chain_A,current_object_library,H2338,protein_complex,Factor XIa antibody complex 9933,chain_A,A,pass,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_A,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/README.md,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/protein_manifest.json,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_A/README.md,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_A/object_manifest.json,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933/chain_A,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933/README.md,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933/protein_manifest.json,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933/chain_A/README.md,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933/chain_A/object_manifest.json,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_A/models/H2338_chain_A.pdb,,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_A/viewer.html,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_A/renders/H2338_chain_A_projection.svg,,,,native_accuracy_not_scored,false,false,,local_current_object_library_review_only_not_competitive_proof,do_not_submit_without_rule_check_and_operator_approval,"CASP17 3D molecular object atlas only. It unifies local current protein-object folders and external-only MassiveFold freeze-candidate folders into protein-name navigation folders with per-object manifests. It does not copy model coordinates, fetch structures, score native accuracy, serialize a CASP author code, or submit to CASP."
H2338_Factor_XIa_antibody_complex_9933,current_chain_B,current_object_library,H2338,protein_complex,Factor XIa antibody complex 9933,chain_B,B,pass,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_B,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/README.md,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/protein_manifest.json,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_B/README.md,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_B/object_manifest.json,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933/chain_B,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933/README.md,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933/protein_manifest.json,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933/chain_B/README.md,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933/chain_B/object_manifest.json,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_B/models/H2338_chain_B.pdb,,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_B/viewer.html,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_B/renders/H2338_chain_B_projection.svg,,,,native_accuracy_not_scored,false,false,,local_current_object_library_review_only_not_competitive_proof,do_not_submit_without_rule_check_and_operator_approval,"CASP17 3D molecular object atlas only. It unifies local current protein-object folders and external-only MassiveFold freeze-candidate folders into protein-name navigation folders with per-object manifests. It does not copy model coordinates, fetch structures, score native accuracy, serialize a CASP author code, or submit to CASP."
H2338_Factor_XIa_antibody_complex_9933,current_chain_C,current_object_library,H2338,protein_complex,Factor XIa antibody complex 9933,chain_C,C,pass,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_C,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/README.md,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/protein_manifest.json,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_C/README.md,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_C/object_manifest.json,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933/chain_C,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933/README.md,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933/protein_manifest.json,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933/chain_C/README.md,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933/chain_C/object_manifest.json,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_C/models/H2338_chain_C.pdb,,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_C/viewer.html,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_C/renders/H2338_chain_C_projection.svg,,,,native_accuracy_not_scored,false,false,,local_current_object_library_review_only_not_competitive_proof,do_not_submit_without_rule_check_and_operator_approval,"CASP17 3D molecular object atlas only. It unifies local current protein-object folders and external-only MassiveFold freeze-candidate folders into protein-name navigation folders with per-object manifests. It does not copy model coordinates, fetch structures, score native accuracy, serialize a CASP author code, or submit to CASP."
H2338_Factor_XIa_antibody_complex_9933,current_chain_D,current_object_library,H2338,protein_complex,Factor XIa antibody complex 9933,chain_D,D,pass,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_D,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/README.md,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/protein_manifest.json,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_D/README.md,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/current_chain_D/object_manifest.json,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933/chain_D,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933/README.md,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933/protein_manifest.json,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933/chain_D/README.md,casp17/protein_object_library_current/H2338_Factor_XIa_antibody_complex_9933/chain_D/object_manifest.json,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_D/models/H2338_chain_D.pdb,,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_D/viewer.html,casp17/targets_current/H2338_Factor_XIa_antibody_complex_9933/objects/chain_D/renders/H2338_chain_D_projection.svg,,,,native_accuracy_not_scored,false,false,,local_current_object_library_review_only_not_competitive_proof,do_not_submit_without_rule_check_and_operator_approval,"CASP17 3D molecular object atlas only. It unifies local current protein-object folders and external-only MassiveFold freeze-candidate folders into protein-name navigation folders with per-object manifests. It does not copy model coordinates, fetch structures, score native accuracy, serialize a CASP author code, or submit to CASP."
H2338_Factor_XIa_antibody_complex_9933,massivefold_model1_candidate,massivefold_freeze_candidate,H2338,protein_complex,Factor XIa antibody complex 9933,model1_candidate,model1_candidate,pass,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/README.md,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/protein_manifest.json,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/massivefold_model1_candidate/README.md,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/massivefold_model1_candidate/object_manifest.json,casp17/massivefold_freeze_candidate_protein_library/H2338_Factor_XIa_antibody_complex_9933,casp17/massivefold_freeze_candidate_protein_library/H2338_Factor_XIa_antibody_complex_9933/model1_candidate,casp17/massivefold_freeze_candidate_protein_library/H2338_Factor_XIa_antibody_complex_9933/README.md,casp17/massivefold_freeze_candidate_protein_library/H2338_Factor_XIa_antibody_complex_9933/protein_manifest.json,casp17/massivefold_freeze_candidate_protein_library/H2338_Factor_XIa_antibody_complex_9933/model1_candidate/README.md,casp17/massivefold_freeze_candidate_protein_library/H2338_Factor_XIa_antibody_complex_9933/model1_candidate/object_manifest.json,casp17/massivefold_representative_viewers/h2338/selection_029_afm_dropout_full_v3_model_2/model.cif,099c36ee5e22649abb2a95da4c2c125c759638f0545e090e22cb702329320bad,casp17/massivefold_representative_viewers/h2338/selection_029_afm_dropout_full_v3_model_2/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_029_afm_dropout_full_v3_model_2/projection.svg,casp17/massivefold_representative_rerank/h2338/top5_manifest.csv,aea657a31d0530fdcc2bcfed0111ee80b3611c914b8d1dd38448744015fef17a,casp17/massivefold_freeze_candidate_escrow/04_protein_complex_h2338/FREEZE_ESCROW.md,official_native_release_pending,false,false,,external_freeze_candidate_review_only_not_internal_prediction,do_not_submit_without_rule_check_and_operator_approval,"CASP17 3D molecular object atlas only. It unifies local current protein-object folders and external-only MassiveFold freeze-candidate folders into protein-name navigation folders with per-object manifests. It does not copy model coordinates, fetch structures, score native accuracy, serialize a CASP author code, or submit to CASP."
H2339_Factor_XIa_antibody_complex_7508,current_chain_A,current_object_library,H2339,protein_complex,Factor XIa antibody complex 7508,chain_A,A,pass,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_A,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/README.md,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/protein_manifest.json,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_A/README.md,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_A/object_manifest.json,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508/chain_A,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508/README.md,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508/protein_manifest.json,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508/chain_A/README.md,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508/chain_A/object_manifest.json,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_A/models/H2339_chain_A.pdb,,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_A/viewer.html,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_A/renders/H2339_chain_A_projection.svg,,,,native_accuracy_not_scored,false,false,,local_current_object_library_review_only_not_competitive_proof,do_not_submit_without_rule_check_and_operator_approval,"CASP17 3D molecular object atlas only. It unifies local current protein-object folders and external-only MassiveFold freeze-candidate folders into protein-name navigation folders with per-object manifests. It does not copy model coordinates, fetch structures, score native accuracy, serialize a CASP author code, or submit to CASP."
H2339_Factor_XIa_antibody_complex_7508,current_chain_B,current_object_library,H2339,protein_complex,Factor XIa antibody complex 7508,chain_B,B,pass,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_B,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/README.md,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/protein_manifest.json,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_B/README.md,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_B/object_manifest.json,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508/chain_B,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508/README.md,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508/protein_manifest.json,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508/chain_B/README.md,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508/chain_B/object_manifest.json,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_B/models/H2339_chain_B.pdb,,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_B/viewer.html,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_B/renders/H2339_chain_B_projection.svg,,,,native_accuracy_not_scored,false,false,,local_current_object_library_review_only_not_competitive_proof,do_not_submit_without_rule_check_and_operator_approval,"CASP17 3D molecular object atlas only. It unifies local current protein-object folders and external-only MassiveFold freeze-candidate folders into protein-name navigation folders with per-object manifests. It does not copy model coordinates, fetch structures, score native accuracy, serialize a CASP author code, or submit to CASP."
H2339_Factor_XIa_antibody_complex_7508,current_chain_C,current_object_library,H2339,protein_complex,Factor XIa antibody complex 7508,chain_C,C,pass,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_C,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/README.md,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/protein_manifest.json,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_C/README.md,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_C/object_manifest.json,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508/chain_C,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508/README.md,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508/protein_manifest.json,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508/chain_C/README.md,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508/chain_C/object_manifest.json,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_C/models/H2339_chain_C.pdb,,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_C/viewer.html,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_C/renders/H2339_chain_C_projection.svg,,,,native_accuracy_not_scored,false,false,,local_current_object_library_review_only_not_competitive_proof,do_not_submit_without_rule_check_and_operator_approval,"CASP17 3D molecular object atlas only. It unifies local current protein-object folders and external-only MassiveFold freeze-candidate folders into protein-name navigation folders with per-object manifests. It does not copy model coordinates, fetch structures, score native accuracy, serialize a CASP author code, or submit to CASP."
H2339_Factor_XIa_antibody_complex_7508,current_chain_D,current_object_library,H2339,protein_complex,Factor XIa antibody complex 7508,chain_D,D,pass,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_D,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/README.md,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/protein_manifest.json,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_D/README.md,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_D/object_manifest.json,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508/chain_D,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508/README.md,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508/protein_manifest.json,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508/chain_D/README.md,casp17/protein_object_library_current/H2339_Factor_XIa_antibody_complex_7508/chain_D/object_manifest.json,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_D/models/H2339_chain_D.pdb,,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_D/viewer.html,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_D/renders/H2339_chain_D_projection.svg,,,,native_accuracy_not_scored,false,false,,local_current_object_library_review_only_not_competitive_proof,do_not_submit_without_rule_check_and_operator_approval,"CASP17 3D molecular object atlas only. It unifies local current protein-object folders and external-only MassiveFold freeze-candidate folders into protein-name navigation folders with per-object manifests. It does not copy model coordinates, fetch structures, score native accuracy, serialize a CASP author code, or submit to CASP."
H2339_Factor_XIa_antibody_complex_7508,massivefold_model1_candidate,massivefold_freeze_candidate,H2339,protein_complex,Factor XIa antibody complex 7508,model1_candidate,model1_candidate,pass,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/README.md,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/protein_manifest.json,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/massivefold_model1_candidate/README.md,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/massivefold_model1_candidate/object_manifest.json,casp17/massivefold_freeze_candidate_protein_library/H2339_Factor_XIa_antibody_complex_7508,casp17/massivefold_freeze_candidate_protein_library/H2339_Factor_XIa_antibody_complex_7508/model1_candidate,casp17/massivefold_freeze_candidate_protein_library/H2339_Factor_XIa_antibody_complex_7508/README.md,casp17/massivefold_freeze_candidate_protein_library/H2339_Factor_XIa_antibody_complex_7508/protein_manifest.json,casp17/massivefold_freeze_candidate_protein_library/H2339_Factor_XIa_antibody_complex_7508/model1_candidate/README.md,casp17/massivefold_freeze_candidate_protein_library/H2339_Factor_XIa_antibody_complex_7508/model1_candidate/object_manifest.json,casp17/massivefold_representative_viewers/h2339/selection_111_afm_basic_v1_model_135/model.cif,7cbfae1977300fc6adc3e35a8e0dea336607c71ab6bb8d967b880a5f9bbd9df7,casp17/massivefold_representative_viewers/h2339/selection_111_afm_basic_v1_model_135/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_111_afm_basic_v1_model_135/projection.svg,casp17/massivefold_representative_rerank/h2339/top5_manifest.csv,35d6f2025b6d29d4fdebe28b26ee6ab75f02702a67cfe8888d7baabb5794b068,casp17/massivefold_freeze_candidate_escrow/05_protein_complex_h2339/FREEZE_ESCROW.md,official_native_release_pending,false,false,,external_freeze_candidate_review_only_not_internal_prediction,do_not_submit_without_rule_check_and_operator_approval,"CASP17 3D molecular object atlas only. It unifies local current protein-object folders and external-only MassiveFold freeze-candidate folders into protein-name navigation folders with per-object manifests. It does not copy model coordinates, fetch structures, score native accuracy, serialize a CASP author code, or submit to CASP."
R2341_RRE_core,massivefold_model1_candidate,massivefold_freeze_candidate,R2341,rna_hybrid,RRE core,model1_candidate,model1_candidate,pass,casp17/casp17_3d_molecular_object_atlas/R2341_RRE_core,casp17/casp17_3d_molecular_object_atlas/R2341_RRE_core/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_atlas/R2341_RRE_core/README.md,casp17/casp17_3d_molecular_object_atlas/R2341_RRE_core/protein_manifest.json,casp17/casp17_3d_molecular_object_atlas/R2341_RRE_core/massivefold_model1_candidate/README.md,casp17/casp17_3d_molecular_object_atlas/R2341_RRE_core/massivefold_model1_candidate/object_manifest.json,casp17/massivefold_freeze_candidate_protein_library/R2341_RRE_core,casp17/massivefold_freeze_candidate_protein_library/R2341_RRE_core/model1_candidate,casp17/massivefold_freeze_candidate_protein_library/R2341_RRE_core/README.md,casp17/massivefold_freeze_candidate_protein_library/R2341_RRE_core/protein_manifest.json,casp17/massivefold_freeze_candidate_protein_library/R2341_RRE_core/model1_candidate/README.md,casp17/massivefold_freeze_candidate_protein_library/R2341_RRE_core/model1_candidate/object_manifest.json,casp17/massivefold_representative_viewers/r2341/selection_031_basic_model_2/model.cif,5f82877281cf377e7a4e78b11c84aca52bf30324cb577dbeb8d766e577cffb7f,casp17/massivefold_representative_viewers/r2341/selection_031_basic_model_2/viewer.html,casp17/massivefold_representative_viewers/r2341/selection_031_basic_model_2/projection.svg,casp17/massivefold_representative_rerank/r2341/top5_manifest.csv,c8028da6b099bccc544871e5490b2ffaa710f5596408b16fe6fc6ded4ef58422,casp17/massivefold_freeze_candidate_escrow/06_rna_hybrid_r2341/FREEZE_ESCROW.md,official_native_release_pending,false,false,,external_freeze_candidate_review_only_not_internal_prediction,do_not_submit_without_rule_check_and_operator_approval,"CASP17 3D molecular object atlas only. It unifies local current protein-object folders and external-only MassiveFold freeze-candidate folders into protein-name navigation folders with per-object manifests. It does not copy model coordinates, fetch structures, score native accuracy, serialize a CASP author code, or submit to CASP."
R2345_R10C03,massivefold_model1_candidate,massivefold_freeze_candidate,R2345,rna_hybrid,R10C03,model1_candidate,model1_candidate,pass,casp17/casp17_3d_molecular_object_atlas/R2345_R10C03,casp17/casp17_3d_molecular_object_atlas/R2345_R10C03/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_atlas/R2345_R10C03/README.md,casp17/casp17_3d_molecular_object_atlas/R2345_R10C03/protein_manifest.json,casp17/casp17_3d_molecular_object_atlas/R2345_R10C03/massivefold_model1_candidate/README.md,casp17/casp17_3d_molecular_object_atlas/R2345_R10C03/massivefold_model1_candidate/object_manifest.json,casp17/massivefold_freeze_candidate_protein_library/R2345_R10C03,casp17/massivefold_freeze_candidate_protein_library/R2345_R10C03/model1_candidate,casp17/massivefold_freeze_candidate_protein_library/R2345_R10C03/README.md,casp17/massivefold_freeze_candidate_protein_library/R2345_R10C03/protein_manifest.json,casp17/massivefold_freeze_candidate_protein_library/R2345_R10C03/model1_candidate/README.md,casp17/massivefold_freeze_candidate_protein_library/R2345_R10C03/model1_candidate/object_manifest.json,casp17/massivefold_representative_viewers/r2345/selection_013_woUnpaired_model_4/model.cif,0fbc11b121154f8d714f3d436c0a0e57ca1b478fdf409a18cca120840a8858bb,casp17/massivefold_representative_viewers/r2345/selection_013_woUnpaired_model_4/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_013_woUnpaired_model_4/projection.svg,casp17/massivefold_representative_rerank/r2345/top5_manifest.csv,dfc54682310d3f653183229a6d264c50c6f126ac8d7c178030836135680da69b,casp17/massivefold_freeze_candidate_escrow/07_rna_hybrid_r2345/FREEZE_ESCROW.md,official_native_release_pending,false,false,,external_freeze_candidate_review_only_not_internal_prediction,do_not_submit_without_rule_check_and_operator_approval,"CASP17 3D molecular object atlas only. It unifies local current protein-object folders and external-only MassiveFold freeze-candidate folders into protein-name navigation folders with per-object manifests. It does not copy model coordinates, fetch structures, score native accuracy, serialize a CASP author code, or submit to CASP."
R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA,massivefold_model1_candidate,massivefold_freeze_candidate,R2350,rna_hybrid,Tetrahymena Ribozyme C7.2 mutant RNA,model1_candidate,model1_candidate,pass,casp17/casp17_3d_molecular_object_atlas/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA,casp17/casp17_3d_molecular_object_atlas/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_atlas/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/README.md,casp17/casp17_3d_molecular_object_atlas/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/protein_manifest.json,casp17/casp17_3d_molecular_object_atlas/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/massivefold_model1_candidate/README.md,casp17/casp17_3d_molecular_object_atlas/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/massivefold_model1_candidate/object_manifest.json,casp17/massivefold_freeze_candidate_protein_library/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA,casp17/massivefold_freeze_candidate_protein_library/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/model1_candidate,casp17/massivefold_freeze_candidate_protein_library/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/README.md,casp17/massivefold_freeze_candidate_protein_library/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/protein_manifest.json,casp17/massivefold_freeze_candidate_protein_library/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/model1_candidate/README.md,casp17/massivefold_freeze_candidate_protein_library/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/model1_candidate/object_manifest.json,casp17/massivefold_representative_viewers/r2350/selection_020_woPaired_model_20/model.cif,4b63ccc2b60c0793b299f38f2fb1bf4c894bfeacccf96d7d0f265e3232a95168,casp17/massivefold_representative_viewers/r2350/selection_020_woPaired_model_20/viewer.html,casp17/massivefold_representative_viewers/r2350/selection_020_woPaired_model_20/projection.svg,casp17/massivefold_representative_rerank/r2350/top5_manifest.csv,c602cb20ff2f4ac3e045eb6c7778ba084a14a2d1dfe6e4b264a42acd860ddd0c,casp17/massivefold_freeze_candidate_escrow/09_rna_hybrid_r2350/FREEZE_ESCROW.md,official_native_release_pending,false,false,,external_freeze_candidate_review_only_not_internal_prediction,do_not_submit_without_rule_check_and_operator_approval,"CASP17 3D molecular object atlas only. It unifies local current protein-object folders and external-only MassiveFold freeze-candidate folders into protein-name navigation folders with per-object manifests. It does not copy model coordinates, fetch structures, score native accuracy, serialize a CASP author code, or submit to CASP."
