dropzone_id,action_rank,operator_priority,row_rank,benchmark_id,target_id,scope,evidence_class,template_column,source_row_fill_csv,dropzone_class_folder,import_kind,source_path,drop_filename,proposed_value,expected_value_rule,evidence_ref,operator_clearance,operator_note
priority_012_REQUIRED_COMPLEX_002,343,12,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,provenance,current_casp17_target,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/row_fill.csv,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_012_REQUIRED_COMPLEX_002,344,12,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,provenance,operator_clearance,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/row_fill.csv,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/evidence_dropzone/provenance,value,,,,"one of no_leak, cleared, internal_no_leak, or ready_for_row_fill",,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_012_REQUIRED_COMPLEX_002,345,12,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,ablation_file,recursive_prediction_pdb,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/row_fill.csv,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/evidence_dropzone/files/ablation/recursive,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_012_REQUIRED_COMPLEX_002,346,12,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,ablation_file,scored_prediction_pdb,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/row_fill.csv,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/evidence_dropzone/files/ablation/scored,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_012_REQUIRED_COMPLEX_002,347,12,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,ablation_file,sidechain_scaffold_prediction_pdb,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/row_fill.csv,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/evidence_dropzone/files/ablation/sidechain_scaffold,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_012_REQUIRED_COMPLEX_002,348,12,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,ablation_file,sidechain_repacked_prediction_pdb,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/row_fill.csv,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/evidence_dropzone/files/ablation/sidechain_repacked,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_012_REQUIRED_COMPLEX_002,349,12,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,ablation_file,sidechain_completed_prediction_pdb,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/row_fill.csv,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/evidence_dropzone/files/ablation/sidechain_completed,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_012_REQUIRED_COMPLEX_002,350,12,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,ablation_file,steric_relaxed_prediction_pdb,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/row_fill.csv,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/evidence_dropzone/files/ablation/steric_relaxed,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_012_REQUIRED_COMPLEX_002,351,12,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,ablation_file,rotamer_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/row_fill.csv,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/evidence_dropzone/files/ablation/rotamer_minimized,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_012_REQUIRED_COMPLEX_002,352,12,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,ablation_file,polar_refined_prediction_pdb,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/row_fill.csv,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/evidence_dropzone/files/ablation/polar_refined,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_012_REQUIRED_COMPLEX_002,353,12,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,ablation_file,forcefield_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/row_fill.csv,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/evidence_dropzone/files/ablation/forcefield_minimized,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_012_REQUIRED_COMPLEX_002,354,12,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,ablation_file,statistical_rotamer_prediction_pdb,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/row_fill.csv,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/evidence_dropzone/files/ablation/statistical_rotamer,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_012_REQUIRED_COMPLEX_002,355,12,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,calibration,selected_model_rank,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/row_fill.csv,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/evidence_dropzone/calibration,value,,,,integer 1..5,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_012_REQUIRED_COMPLEX_002,356,12,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,calibration,best_model_rank,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/row_fill.csv,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/evidence_dropzone/calibration,value,,,,integer 1..5,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_012_REQUIRED_COMPLEX_002,357,12,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,calibration,selected_native_metric,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/row_fill.csv,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_012_REQUIRED_COMPLEX_002,358,12,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,calibration,best_native_metric,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/row_fill.csv,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_012_REQUIRED_COMPLEX_002,359,12,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,calibration,selected_score,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/row_fill.csv,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_012_REQUIRED_COMPLEX_002,360,12,27,hist_REQUIRED_COMPLEX_002,REQUIRED_COMPLEX_002,complex,calibration,best_score,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/row_fill.csv,casp17/competitive_floor_batch_current/priority_012_REQUIRED_COMPLEX_002/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_013_REQUIRED_COMPLEX_003,361,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,target_identity,benchmark_id,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/target_identity,value,,,,cleared historical non-current identifier,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_013_REQUIRED_COMPLEX_003,362,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,target_identity,target_id,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/target_identity,value,,,,cleared historical non-current identifier,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_013_REQUIRED_COMPLEX_003,363,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,core_file,prediction_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/core,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_013_REQUIRED_COMPLEX_003,364,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,core_file,native_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/core,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_013_REQUIRED_COMPLEX_003,365,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,provenance,leakage_clearance,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/provenance,value,,,,"one of no_leak, cleared, internal_no_leak, or ready_for_row_fill",,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_013_REQUIRED_COMPLEX_003,366,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,provenance,prediction_method,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/provenance,value,,,,non-placeholder internal method identifier,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_013_REQUIRED_COMPLEX_003,367,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,provenance,prediction_created_at,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/provenance,value,,,,ISO date YYYY-MM-DD,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_013_REQUIRED_COMPLEX_003,368,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,provenance,native_release_date,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/provenance,value,,,,ISO date YYYY-MM-DD,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_013_REQUIRED_COMPLEX_003,369,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,provenance,prediction_generated_before_native_release,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/provenance,value,,,,true,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_013_REQUIRED_COMPLEX_003,370,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,provenance,public_template_or_native_used_for_prediction,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_013_REQUIRED_COMPLEX_003,371,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,provenance,other_team_model_used,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_013_REQUIRED_COMPLEX_003,372,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,provenance,post_release_information_used,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_013_REQUIRED_COMPLEX_003,373,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,provenance,current_casp17_target,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_013_REQUIRED_COMPLEX_003,374,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,provenance,operator_clearance,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/provenance,value,,,,"one of no_leak, cleared, internal_no_leak, or ready_for_row_fill",,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_013_REQUIRED_COMPLEX_003,375,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,ablation_file,recursive_prediction_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/ablation/recursive,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_013_REQUIRED_COMPLEX_003,376,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,ablation_file,scored_prediction_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/ablation/scored,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_013_REQUIRED_COMPLEX_003,377,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,ablation_file,sidechain_scaffold_prediction_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/ablation/sidechain_scaffold,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_013_REQUIRED_COMPLEX_003,378,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,ablation_file,sidechain_repacked_prediction_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/ablation/sidechain_repacked,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_013_REQUIRED_COMPLEX_003,379,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,ablation_file,sidechain_completed_prediction_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/ablation/sidechain_completed,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_013_REQUIRED_COMPLEX_003,380,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,ablation_file,steric_relaxed_prediction_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/ablation/steric_relaxed,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_013_REQUIRED_COMPLEX_003,381,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,ablation_file,rotamer_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/ablation/rotamer_minimized,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_013_REQUIRED_COMPLEX_003,382,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,ablation_file,polar_refined_prediction_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/ablation/polar_refined,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_013_REQUIRED_COMPLEX_003,383,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,ablation_file,forcefield_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/ablation/forcefield_minimized,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_013_REQUIRED_COMPLEX_003,384,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,ablation_file,statistical_rotamer_prediction_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/ablation/statistical_rotamer,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_013_REQUIRED_COMPLEX_003,385,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,calibration,selected_model_rank,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/calibration,value,,,,integer 1..5,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_013_REQUIRED_COMPLEX_003,386,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,calibration,best_model_rank,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/calibration,value,,,,integer 1..5,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_013_REQUIRED_COMPLEX_003,387,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,calibration,selected_native_metric,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_013_REQUIRED_COMPLEX_003,388,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,calibration,best_native_metric,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_013_REQUIRED_COMPLEX_003,389,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,calibration,selected_score,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_013_REQUIRED_COMPLEX_003,390,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,calibration,best_score,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_014_REQUIRED_COMPLEX_004,391,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,target_identity,benchmark_id,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/target_identity,value,,,,cleared historical non-current identifier,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_014_REQUIRED_COMPLEX_004,392,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,target_identity,target_id,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/target_identity,value,,,,cleared historical non-current identifier,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_014_REQUIRED_COMPLEX_004,393,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,core_file,prediction_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/files/core,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_014_REQUIRED_COMPLEX_004,394,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,core_file,native_pdb,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/files/core,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_014_REQUIRED_COMPLEX_004,395,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,provenance,leakage_clearance,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/provenance,value,,,,"one of no_leak, cleared, internal_no_leak, or ready_for_row_fill",,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_014_REQUIRED_COMPLEX_004,396,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,provenance,prediction_method,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/provenance,value,,,,non-placeholder internal method identifier,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_014_REQUIRED_COMPLEX_004,397,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,provenance,prediction_created_at,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/provenance,value,,,,ISO date YYYY-MM-DD,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_014_REQUIRED_COMPLEX_004,398,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,provenance,native_release_date,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/provenance,value,,,,ISO date YYYY-MM-DD,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_014_REQUIRED_COMPLEX_004,399,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,provenance,prediction_generated_before_native_release,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/provenance,value,,,,true,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_014_REQUIRED_COMPLEX_004,400,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,provenance,public_template_or_native_used_for_prediction,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_014_REQUIRED_COMPLEX_004,401,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,provenance,other_team_model_used,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_014_REQUIRED_COMPLEX_004,402,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,provenance,post_release_information_used,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_014_REQUIRED_COMPLEX_004,403,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,provenance,current_casp17_target,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_014_REQUIRED_COMPLEX_004,404,14,29,hist_REQUIRED_COMPLEX_004,REQUIRED_COMPLEX_004,complex,provenance,operator_clearance,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_014_REQUIRED_COMPLEX_004/evidence_dropzone/provenance,value,,,,"one of no_leak, cleared, internal_no_leak, or ready_for_row_fill",,,"fill proposed_value, evidence_ref, and operator_clearance"
