atlas_protein_key,atlas_object_key,source_lane,target_id,protein_name,object_id,metric_family,audit_status,handoff_status,metric_evidence_status,metric_requirement_count,metric_requirement_csv_row_count,required_metric_names,metric_csv_names,handoff_protein_folder,handoff_protein_readme,handoff_protein_manifest,handoff_object_folder,handoff_object_manifest,metric_requirements_csv,metric_handoff_md,atlas_object_folder,atlas_object_manifest,model_path,viewer_html,projection_svg,top5_manifest_csv,escrow_md,coordinate_copy_count,competitive_proof_eligible,author_serialized,blockers
H2338_Factor_XIa_antibody_complex_9933,massivefold_model1_candidate,massivefold_freeze_candidate,H2338,Factor XIa antibody complex 9933,model1_candidate,protein_complex,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,9,9,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/README.md,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/massivefold_model1_candidate/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/massivefold_model1_candidate/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/H2338_Factor_XIa_antibody_complex_9933/massivefold_model1_candidate/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_atlas/H2338_Factor_XIa_antibody_complex_9933/massivefold_model1_candidate/object_manifest.json,casp17/massivefold_representative_viewers/h2338/selection_029_afm_dropout_full_v3_model_2/model.cif,casp17/massivefold_representative_viewers/h2338/selection_029_afm_dropout_full_v3_model_2/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_029_afm_dropout_full_v3_model_2/projection.svg,casp17/massivefold_representative_rerank/h2338/top5_manifest.csv,casp17/massivefold_freeze_candidate_escrow/04_protein_complex_h2338/FREEZE_ESCROW.md,0,false,false,
H2339_Factor_XIa_antibody_complex_7508,current_chain_A,current_object_library,H2339,Factor XIa antibody complex 7508,chain_A,protein_complex,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,9,9,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/README.md,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/current_chain_A,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/current_chain_A/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/current_chain_A/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/current_chain_A/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_A,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_A/object_manifest.json,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_A/models/H2339_chain_A.pdb,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_A/viewer.html,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_A/renders/H2339_chain_A_projection.svg,,,0,false,false,
H2339_Factor_XIa_antibody_complex_7508,current_chain_B,current_object_library,H2339,Factor XIa antibody complex 7508,chain_B,protein_complex,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,9,9,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/README.md,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/current_chain_B,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/current_chain_B/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/current_chain_B/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/current_chain_B/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_B,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_B/object_manifest.json,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_B/models/H2339_chain_B.pdb,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_B/viewer.html,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_B/renders/H2339_chain_B_projection.svg,,,0,false,false,
H2339_Factor_XIa_antibody_complex_7508,current_chain_C,current_object_library,H2339,Factor XIa antibody complex 7508,chain_C,protein_complex,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,9,9,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/README.md,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/current_chain_C,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/current_chain_C/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/current_chain_C/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/current_chain_C/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_C,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_C/object_manifest.json,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_C/models/H2339_chain_C.pdb,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_C/viewer.html,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_C/renders/H2339_chain_C_projection.svg,,,0,false,false,
H2339_Factor_XIa_antibody_complex_7508,current_chain_D,current_object_library,H2339,Factor XIa antibody complex 7508,chain_D,protein_complex,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,9,9,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/README.md,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/current_chain_D,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/current_chain_D/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/current_chain_D/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/current_chain_D/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_D,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/current_chain_D/object_manifest.json,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_D/models/H2339_chain_D.pdb,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_D/viewer.html,casp17/targets_current/H2339_Factor_XIa_antibody_complex_7508/objects/chain_D/renders/H2339_chain_D_projection.svg,,,0,false,false,
H2339_Factor_XIa_antibody_complex_7508,massivefold_model1_candidate,massivefold_freeze_candidate,H2339,Factor XIa antibody complex 7508,model1_candidate,protein_complex,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,9,9,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/README.md,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/massivefold_model1_candidate/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/massivefold_model1_candidate/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/H2339_Factor_XIa_antibody_complex_7508/massivefold_model1_candidate/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_atlas/H2339_Factor_XIa_antibody_complex_7508/massivefold_model1_candidate/object_manifest.json,casp17/massivefold_representative_viewers/h2339/selection_111_afm_basic_v1_model_135/model.cif,casp17/massivefold_representative_viewers/h2339/selection_111_afm_basic_v1_model_135/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_111_afm_basic_v1_model_135/projection.svg,casp17/massivefold_representative_rerank/h2339/top5_manifest.csv,casp17/massivefold_freeze_candidate_escrow/05_protein_complex_h2339/FREEZE_ESCROW.md,0,false,false,
R2341_RRE_core,massivefold_model1_candidate,massivefold_freeze_candidate,R2341,RRE core,model1_candidate,rna_hybrid,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,4,4,lDDT|TM-score|RMSD|MolProbity,lDDT|TM-score|RMSD|MolProbity,casp17/casp17_3d_molecular_object_metric_handoff/R2341_RRE_core,casp17/casp17_3d_molecular_object_metric_handoff/R2341_RRE_core/README.md,casp17/casp17_3d_molecular_object_metric_handoff/R2341_RRE_core/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/R2341_RRE_core/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_metric_handoff/R2341_RRE_core/massivefold_model1_candidate/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/R2341_RRE_core/massivefold_model1_candidate/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/R2341_RRE_core/massivefold_model1_candidate/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/R2341_RRE_core/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_atlas/R2341_RRE_core/massivefold_model1_candidate/object_manifest.json,casp17/massivefold_representative_viewers/r2341/selection_031_basic_model_2/model.cif,casp17/massivefold_representative_viewers/r2341/selection_031_basic_model_2/viewer.html,casp17/massivefold_representative_viewers/r2341/selection_031_basic_model_2/projection.svg,casp17/massivefold_representative_rerank/r2341/top5_manifest.csv,casp17/massivefold_freeze_candidate_escrow/06_rna_hybrid_r2341/FREEZE_ESCROW.md,0,false,false,
R2345_R10C03,massivefold_model1_candidate,massivefold_freeze_candidate,R2345,R10C03,model1_candidate,rna_hybrid,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,4,4,lDDT|TM-score|RMSD|MolProbity,lDDT|TM-score|RMSD|MolProbity,casp17/casp17_3d_molecular_object_metric_handoff/R2345_R10C03,casp17/casp17_3d_molecular_object_metric_handoff/R2345_R10C03/README.md,casp17/casp17_3d_molecular_object_metric_handoff/R2345_R10C03/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/R2345_R10C03/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_metric_handoff/R2345_R10C03/massivefold_model1_candidate/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/R2345_R10C03/massivefold_model1_candidate/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/R2345_R10C03/massivefold_model1_candidate/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/R2345_R10C03/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_atlas/R2345_R10C03/massivefold_model1_candidate/object_manifest.json,casp17/massivefold_representative_viewers/r2345/selection_013_woUnpaired_model_4/model.cif,casp17/massivefold_representative_viewers/r2345/selection_013_woUnpaired_model_4/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_013_woUnpaired_model_4/projection.svg,casp17/massivefold_representative_rerank/r2345/top5_manifest.csv,casp17/massivefold_freeze_candidate_escrow/07_rna_hybrid_r2345/FREEZE_ESCROW.md,0,false,false,
R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA,massivefold_model1_candidate,massivefold_freeze_candidate,R2350,Tetrahymena Ribozyme C7.2 mutant RNA,model1_candidate,rna_hybrid,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,4,4,lDDT|TM-score|RMSD|MolProbity,lDDT|TM-score|RMSD|MolProbity,casp17/casp17_3d_molecular_object_metric_handoff/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA,casp17/casp17_3d_molecular_object_metric_handoff/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/README.md,casp17/casp17_3d_molecular_object_metric_handoff/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_metric_handoff/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/massivefold_model1_candidate/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/massivefold_model1_candidate/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/massivefold_model1_candidate/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_atlas/R2350_Tetrahymena_Ribozyme_C7_2_mutant_RNA/massivefold_model1_candidate/object_manifest.json,casp17/massivefold_representative_viewers/r2350/selection_020_woPaired_model_20/model.cif,casp17/massivefold_representative_viewers/r2350/selection_020_woPaired_model_20/viewer.html,casp17/massivefold_representative_viewers/r2350/selection_020_woPaired_model_20/projection.svg,casp17/massivefold_representative_rerank/r2350/top5_manifest.csv,casp17/massivefold_freeze_candidate_escrow/09_rna_hybrid_r2350/FREEZE_ESCROW.md,0,false,false,
R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA,massivefold_model1_candidate,massivefold_freeze_candidate,R2353,Tetrahymena Ribozyme Vc2 mutant RNA,model1_candidate,rna_hybrid,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,4,4,lDDT|TM-score|RMSD|MolProbity,lDDT|TM-score|RMSD|MolProbity,casp17/casp17_3d_molecular_object_metric_handoff/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA,casp17/casp17_3d_molecular_object_metric_handoff/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA/README.md,casp17/casp17_3d_molecular_object_metric_handoff/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_metric_handoff/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA/massivefold_model1_candidate/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA/massivefold_model1_candidate/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA/massivefold_model1_candidate/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_atlas/R2353_Tetrahymena_Ribozyme_Vc2_mutant_RNA/massivefold_model1_candidate/object_manifest.json,casp17/massivefold_representative_viewers/r2353/selection_021_woPaired_model_7/model.cif,casp17/massivefold_representative_viewers/r2353/selection_021_woPaired_model_7/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_021_woPaired_model_7/projection.svg,casp17/massivefold_representative_rerank/r2353/top5_manifest.csv,casp17/massivefold_freeze_candidate_escrow/10_rna_hybrid_r2353/FREEZE_ESCROW.md,0,false,false,
T1331_5AT,current_chain_A,current_object_library,T1331,5AT,chain_A,monomer_domain,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,6,6,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity,casp17/casp17_3d_molecular_object_metric_handoff/T1331_5AT,casp17/casp17_3d_molecular_object_metric_handoff/T1331_5AT/README.md,casp17/casp17_3d_molecular_object_metric_handoff/T1331_5AT/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/T1331_5AT/current_chain_A,casp17/casp17_3d_molecular_object_metric_handoff/T1331_5AT/current_chain_A/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/T1331_5AT/current_chain_A/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/T1331_5AT/current_chain_A/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/T1331_5AT/current_chain_A,casp17/casp17_3d_molecular_object_atlas/T1331_5AT/current_chain_A/object_manifest.json,casp17/targets_current/T1331_5AT/objects/chain_A/models/T1331_chain_A.pdb,casp17/targets_current/T1331_5AT/objects/chain_A/viewer.html,casp17/targets_current/T1331_5AT/objects/chain_A/renders/T1331_chain_A_projection.svg,,,0,false,false,
T1342_Spike_glycoprotein_ectodomain,current_chain_A,current_object_library,T1342,Spike glycoprotein ectodomain,chain_A,monomer_domain,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,6,6,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity,casp17/casp17_3d_molecular_object_metric_handoff/T1342_Spike_glycoprotein_ectodomain,casp17/casp17_3d_molecular_object_metric_handoff/T1342_Spike_glycoprotein_ectodomain/README.md,casp17/casp17_3d_molecular_object_metric_handoff/T1342_Spike_glycoprotein_ectodomain/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/T1342_Spike_glycoprotein_ectodomain/current_chain_A,casp17/casp17_3d_molecular_object_metric_handoff/T1342_Spike_glycoprotein_ectodomain/current_chain_A/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/T1342_Spike_glycoprotein_ectodomain/current_chain_A/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/T1342_Spike_glycoprotein_ectodomain/current_chain_A/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/T1342_Spike_glycoprotein_ectodomain/current_chain_A,casp17/casp17_3d_molecular_object_atlas/T1342_Spike_glycoprotein_ectodomain/current_chain_A/object_manifest.json,casp17/targets_current/T1342_Spike_glycoprotein_ectodomain/objects/chain_A/models/T1342_chain_A.pdb,casp17/targets_current/T1342_Spike_glycoprotein_ectodomain/objects/chain_A/viewer.html,casp17/targets_current/T1342_Spike_glycoprotein_ectodomain/objects/chain_A/renders/T1342_chain_A_projection.svg,,,0,false,false,
T2313_P66,current_chain_A,current_object_library,T2313,P66,chain_A,monomer_domain,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,6,6,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity,casp17/casp17_3d_molecular_object_metric_handoff/T2313_P66,casp17/casp17_3d_molecular_object_metric_handoff/T2313_P66/README.md,casp17/casp17_3d_molecular_object_metric_handoff/T2313_P66/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/T2313_P66/current_chain_A,casp17/casp17_3d_molecular_object_metric_handoff/T2313_P66/current_chain_A/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/T2313_P66/current_chain_A/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/T2313_P66/current_chain_A/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/T2313_P66/current_chain_A,casp17/casp17_3d_molecular_object_atlas/T2313_P66/current_chain_A/object_manifest.json,casp17/targets_current/T2313_P66/objects/chain_A/models/T2313_chain_A.pdb,casp17/targets_current/T2313_P66/objects/chain_A/viewer.html,casp17/targets_current/T2313_P66/objects/chain_A/renders/T2313_chain_A_projection.svg,,,0,false,false,
T2313_P66,massivefold_model1_candidate,massivefold_freeze_candidate,T2313,P66,model1_candidate,protein_complex,pass,ready_review_only,awaiting_strict_blind_native_metric_evidence,9,9,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,GDT_TS|lDDT|TM-score|RMSD|GDT_HA|MolProbity|DockQ|ICS|IPS,casp17/casp17_3d_molecular_object_metric_handoff/T2313_P66,casp17/casp17_3d_molecular_object_metric_handoff/T2313_P66/README.md,casp17/casp17_3d_molecular_object_metric_handoff/T2313_P66/protein_metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/T2313_P66/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_metric_handoff/T2313_P66/massivefold_model1_candidate/metric_handoff_manifest.json,casp17/casp17_3d_molecular_object_metric_handoff/T2313_P66/massivefold_model1_candidate/metric_requirements.csv,casp17/casp17_3d_molecular_object_metric_handoff/T2313_P66/massivefold_model1_candidate/METRIC_HANDOFF.md,casp17/casp17_3d_molecular_object_atlas/T2313_P66/massivefold_model1_candidate,casp17/casp17_3d_molecular_object_atlas/T2313_P66/massivefold_model1_candidate/object_manifest.json,casp17/massivefold_representative_viewers/t2313/selection_085_afm_woTemplates_v3_model_5/model.cif,casp17/massivefold_representative_viewers/t2313/selection_085_afm_woTemplates_v3_model_5/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_085_afm_woTemplates_v3_model_5/projection.svg,casp17/massivefold_representative_rerank/t2313/top5_manifest.csv,casp17/massivefold_freeze_candidate_escrow/08_protein_complex_t2313/FREEZE_ESCROW.md,0,false,false,
