model_rank,model_id,target_id,group_id,model_number,pool_role,source_member,extracted_pdb,size_bytes,sha256_16,atom_count,ca_count,residue_count,chain_count,model1_candidate,top5_candidate,extra_model_candidate,model_status,blockers,claim_boundary,rule_id
267,T1212TS331_3,T1212,331,3,top5,T1212/T1212TS331_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS331_3.pdb,309065,7b06cc463e088742,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
268,T1212TS331_4,T1212,331,4,top5,T1212/T1212TS331_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS331_4.pdb,309065,0f714a1222b2532e,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
269,T1212TS331_5,T1212,331,5,top5,T1212/T1212TS331_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS331_5.pdb,309065,23ab38490a9d380b,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
270,T1212TS338_1,T1212,338,1,model1,T1212/T1212TS338_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS338_1.pdb,309060,8ec4fb1181d9b065,3814,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
271,T1212TS338_2,T1212,338,2,top5,T1212/T1212TS338_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS338_2.pdb,309060,e5aae68bc19b61a3,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
272,T1212TS338_3,T1212,338,3,top5,T1212/T1212TS338_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS338_3.pdb,309060,7be877ec20c8f954,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
273,T1212TS338_4,T1212,338,4,top5,T1212/T1212TS338_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS338_4.pdb,309059,f6efb3dc2aaa2089,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
274,T1212TS338_5,T1212,338,5,top5,T1212/T1212TS338_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS338_5.pdb,309060,934dd3ff9fde3750,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
275,T1212TS345_1,T1212,345,1,model1,T1212/T1212TS345_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS345_1.pdb,309065,74db1f0e599915bc,3815,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
276,T1212TS345_2,T1212,345,2,top5,T1212/T1212TS345_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS345_2.pdb,309065,84a4da418ad2d94a,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
277,T1212TS345_3,T1212,345,3,top5,T1212/T1212TS345_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS345_3.pdb,309065,86cd013037b07aa5,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
278,T1212TS345_4,T1212,345,4,top5,T1212/T1212TS345_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS345_4.pdb,309065,e79eb20bf5528d5e,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
279,T1212TS345_5,T1212,345,5,top5,T1212/T1212TS345_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS345_5.pdb,309065,b14a20255ffe7204,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
281,T1212TS358_1,T1212,358,1,model1,T1212/T1212TS358_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS358_1.pdb,309007,2633ca36fc6e36c4,3814,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
282,T1212TS358_2,T1212,358,2,top5,T1212/T1212TS358_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS358_2.pdb,309007,8a3257e92ad4adeb,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
283,T1212TS358_3,T1212,358,3,top5,T1212/T1212TS358_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS358_3.pdb,309132,7c4bc4c33fc0abc3,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
284,T1212TS358_4,T1212,358,4,top5,T1212/T1212TS358_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS358_4.pdb,309133,2582206e94142eac,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
285,T1212TS358_5,T1212,358,5,top5,T1212/T1212TS358_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS358_5.pdb,309007,b1021b889acc6090,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
286,T1212TS361_1,T1212,361,1,model1,T1212/T1212TS361_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS361_1.pdb,309065,f43ed59661c23234,3815,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
287,T1212TS361_2,T1212,361,2,top5,T1212/T1212TS361_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS361_2.pdb,309065,ee2c4ac58061799b,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
288,T1212TS361_3,T1212,361,3,top5,T1212/T1212TS361_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS361_3.pdb,309065,8e1a73bd80f12a63,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
289,T1212TS361_4,T1212,361,4,top5,T1212/T1212TS361_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS361_4.pdb,309065,7f2535a19eab740b,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
290,T1212TS361_5,T1212,361,5,top5,T1212/T1212TS361_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS361_5.pdb,309065,715fa3fe3e0e96b5,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
291,T1212TS369_1,T1212,369,1,model1,T1212/T1212TS369_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS369_1.pdb,309155,4ec00cce4f2f5630,3815,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
292,T1212TS369_2,T1212,369,2,top5,T1212/T1212TS369_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS369_2.pdb,309155,f6ef2d211cd48ad0,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
293,T1212TS369_3,T1212,369,3,top5,T1212/T1212TS369_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS369_3.pdb,309155,15ebee63759090e4,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
294,T1212TS369_4,T1212,369,4,top5,T1212/T1212TS369_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS369_4.pdb,309155,6efb0cb741840166,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
295,T1212TS369_5,T1212,369,5,top5,T1212/T1212TS369_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS369_5.pdb,309155,10a89afb768a5dbb,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
296,T1212TS375_1,T1212,375,1,model1,T1212/T1212TS375_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS375_1.pdb,309076,c4734cc29f005d97,3815,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
297,T1212TS375_2,T1212,375,2,top5,T1212/T1212TS375_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS375_2.pdb,308995,c20b9eab61cd3728,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
298,T1212TS375_3,T1212,375,3,top5,T1212/T1212TS375_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS375_3.pdb,309076,e44b715a5391a231,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
299,T1212TS375_4,T1212,375,4,top5,T1212/T1212TS375_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS375_4.pdb,309076,aa6a44b6e14b0dd9,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
300,T1212TS375_5,T1212,375,5,top5,T1212/T1212TS375_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS375_5.pdb,309079,7c3a2b4d5ec57313,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
301,T1212TS388_1,T1212,388,1,model1,T1212/T1212TS388_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS388_1.pdb,308985,f54e33523bff4f23,3814,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
302,T1212TS388_2,T1212,388,2,top5,T1212/T1212TS388_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS388_2.pdb,308985,12ecc4246ddc13bf,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
303,T1212TS388_3,T1212,388,3,top5,T1212/T1212TS388_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS388_3.pdb,308985,a0fec195ff5e8ea3,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
304,T1212TS388_4,T1212,388,4,top5,T1212/T1212TS388_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS388_4.pdb,308985,f30d8ac5f97813fe,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
305,T1212TS388_5,T1212,388,5,top5,T1212/T1212TS388_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS388_5.pdb,308985,9edbdfcd8598b851,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
306,T1212TS397_1,T1212,397,1,model1,T1212/T1212TS397_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS397_1.pdb,309068,9bd61d758883b597,3815,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
307,T1212TS397_2,T1212,397,2,top5,T1212/T1212TS397_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS397_2.pdb,309068,afccdbc0e48d67a9,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
308,T1212TS397_3,T1212,397,3,top5,T1212/T1212TS397_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS397_3.pdb,309068,77e2813557397506,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
309,T1212TS397_4,T1212,397,4,top5,T1212/T1212TS397_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS397_4.pdb,309068,c24f604c070fa61e,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
310,T1212TS397_5,T1212,397,5,top5,T1212/T1212TS397_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS397_5.pdb,309068,d2be988522ea78a7,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
311,T1212TS419_1,T1212,419,1,model1,T1212/T1212TS419_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS419_1.pdb,309066,a33dd17dfd326a40,3815,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
312,T1212TS419_2,T1212,419,2,top5,T1212/T1212TS419_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS419_2.pdb,309066,1370008ef5cb47fd,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
313,T1212TS419_3,T1212,419,3,top5,T1212/T1212TS419_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS419_3.pdb,309066,002e5f7d2b276d42,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
314,T1212TS419_4,T1212,419,4,top5,T1212/T1212TS419_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS419_4.pdb,309066,d4ba8c9a017858bb,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
315,T1212TS419_5,T1212,419,5,top5,T1212/T1212TS419_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS419_5.pdb,309066,5b6291298afa3f62,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
316,T1212TS423_1,T1212,423,1,model1,T1212/T1212TS423_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS423_1.pdb,309063,f207303941dc6c96,3814,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
317,T1212TS423_2,T1212,423,2,top5,T1212/T1212TS423_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS423_2.pdb,309063,34c366a108a1f78b,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
318,T1212TS423_3,T1212,423,3,top5,T1212/T1212TS423_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS423_3.pdb,309063,2b488c254d3596a4,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
319,T1212TS423_4,T1212,423,4,top5,T1212/T1212TS423_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS423_4.pdb,309063,afeeec383bbda644,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
320,T1212TS423_5,T1212,423,5,top5,T1212/T1212TS423_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS423_5.pdb,309063,cb86d9b5c2030035,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
321,T1212TS425_1,T1212,425,1,model1,T1212/T1212TS425_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS425_1.pdb,309065,2eec874499f1d84e,3815,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
322,T1212TS425_2,T1212,425,2,top5,T1212/T1212TS425_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS425_2.pdb,309065,115f2947f0915291,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
323,T1212TS425_3,T1212,425,3,top5,T1212/T1212TS425_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS425_3.pdb,309065,40989878919787df,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
