path	bucket	responsibility	caller_surface	duplicate_dead_code_risk	monolith_risk	external_dependency_risk	product_path	tested_path	risk_flags
tools/build_transition_cleanup_work_order.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_apply_draft_status.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_aqp1_external_evidence_refresh_chain.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_authoritative_apply_blocker_decomposition.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_binder_decision_rubric.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_binder_promotion_gate.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_binder_slot_ledger.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_binder_verdict_progress.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_binder_verdict_update_sheet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_blocker_capture_intake.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_blocker_capture_sheet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_candidate_verdict_sheet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_claim_promotion_boundary.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_commercialization_closure_queue.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_donor_policy_blocker_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_donor_policy_reopen_checklist.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_external_evidence_crosscheck.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_fit_donor_policy_decision.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_local_crosscheck_triage_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_manual_decision_note_templates.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_manual_review_dashboard.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_manual_review_intake_template.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_manual_review_launchboard.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_manual_review_quickstart_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_manual_verdict_apply_draft.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_manual_verdict_confirmation_console.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_manual_verdict_matrix.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_manual_verdict_packets.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_manual_verdict_prefill_preview.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_membrane_readiness.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_negative_authoritative_apply_gate.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_negative_candidate_curation_queue.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_negative_candidate_harvest.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_negative_control_intake_merge.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_negative_control_operator_worksheet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_negative_evidence_closure_queue.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_negative_evidence_target_packets.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_negative_reviewer_day_plan.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_operator_console.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_p0_closure_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_p0_closure_readiness_matrix.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_p0_evidence_acquisition_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_placeholder_burndown_queue.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_reviewer_day2_console.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_reviewer_day_plan.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_seed_row_execution_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_seed_row_promotion_board.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_slot_assignment_candidate_workbook.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_verdict_summary.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_wave_decision.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_transporter_wave_verdict_notes.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_trpv1_matched_negative_panel.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_trpv1_sendable_negative_panel.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_trpv1_sourcing_operator_workflow.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_trpv1_sourcing_status_sheet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_trpv1_vendor_quote_request_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_trpv1_vendor_quote_response_intake.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_trpv1_vendor_web_check.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_viewer_asset_base_url_decision.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_viewer_compare_writeback_smoke_fixture.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_viewer_protein_atom_smoke_fixture.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_viewer_smoke_index.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	none_identified_from_path	false	false	high_generated_like_builder_volume
tools/build_wetlab_antiviral_first_contact_packets.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_antiviral_wave1_rail.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_actual_result_intake_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_antitarget_execution_queue.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_antitarget_queue.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_antitarget_runtime_runbook.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_antitarget_throughput_bridge.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_bootstrap_bulk_results_source.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_bridge.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_bulk_result_row_examples.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_bulk_result_source_schema.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_bulk_results.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_bulk_results_source_merge.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_compound_universe.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_execution_queue.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_library_spec.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_next_target_extension.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_precision_monitor.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_primary_watch_state.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_queue.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_repurposing_autofill.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_result_rows.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_runtime_runbook.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_stability_score.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_target_rerank.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_broad_screen_throughput_bridge.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_cathepsin_k_allatom_refinement_lane.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_cathepsin_k_allatom_review_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_cathepsin_k_exploratory_retry_lane.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_cathepsin_k_novelty_fill_map.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_cathepsin_k_promoted_top4_review_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_cathepsin_k_repurposing_fill_map.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_cathepsin_k_rescue_review_surface.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_cathepsin_k_stage6_tuning_surface.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_cathepsin_k_tuned_branch_summary.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_cathepsin_k_tuned_operator_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_cro_delivery_packets.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_current_results_index.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_data_quality_assessment.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_dengue_ns2b_ns3_exploratory_retry_lane.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_dengue_ns2b_ns3_protease_novelty_fill_map.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_dengue_ns2b_ns3_protease_operator_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_dengue_ns2b_ns3_protease_repurposing_fill_map.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_dengue_ns2b_ns3_protease_review_branch_summary.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_dengue_ns2b_ns3_stage6_tuning_surface.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_domain_generation_schema.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_dpre1_branch_review_surface.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_dpre1_exploratory_retry_lane.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_dpre1_guarded_branch_summary.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_dpre1_guarded_operator_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_dpre1_novelty_fill_map.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_dpre1_repurposing_fill_map.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_dpre1_stage6_tuning_surface.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_engineering_progress.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_execution_readiness_queue.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_final2_chain_stack.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_final2_execution_console.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_final2_gate_refresh.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_final2_protein_run_queue.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_final2_runtime_event.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_final2_runtime_runbook.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_final_campaign_summary.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_first_contact_brief_bundle.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_hard_target_rescue_lane.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_kinase_outreach_packet.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_kinase_retry_policy_templates.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
tools/build_wetlab_lbdhodh_exploratory_retry_lane.py	generated	generated_like_packet_builder	operator_receipt_generation	high_generated_like_builder_volume	low_or_not_assessed	wetlab_external_claim_boundary	false	false	high_generated_like_builder_volume;wetlab_external_claim_boundary
